,lev_va_ft,County,MeasurementDate,Well_ID,SaturatedThickness,y_lat,x_long
20150,118.21,Lubbock,2002/02/22,2432502,71.79,33.58286481,-102.0768382
20151,128.85,Hockley,2002/01/10,2432702,47.150000000000006,33.50703251,-102.11628309999999
20156,114.17,Cochran,2002/01/11,2433802,108.83,33.39649131,-102.93993859999999
20165,192.07,Cochran,2002/01/08,2436101,76.93,33.4973202,-102.6165869
20166,171.9,Hockley,2002/01/07,2436302,52.099999999999994,33.47731871,-102.5199143
20168,147.7,Hockley,2002/01/07,2436601,29.30000000000001,33.43176312,-102.52185990000001
20169,154.8,Hockley,2002/01/08,2437101,52.19999999999999,33.46204011,-102.47602320000001
20170,159.15,Hockley,2002/01/07,2437204,75.85,33.49898408,-102.4501875
20171,151.9,Hockley,2002/01/08,2437308,51.099999999999994,33.47814957,-102.39324040000001
20175,153.35,Hockley,2002/01/09,2437801,46.650000000000006,33.40648394,-102.4479673
20176,142.15,Hockley,2002/01/09,2437901,32.849999999999994,33.40092754,-102.40296479999999
20179,184.73,Hockley,2002/01/08,2438203,77.27000000000001,33.49342552,-102.3040683
20180,172.1,Hockley,2002/03/06,2438403,29.900000000000006,33.44648232,-102.36296159999999
20181,171.78,Hockley,2002/02/26,2438501,44.22,33.45370337,-102.3040692
20184,170.16,Hockley,2002/01/08,2438801,42.84,33.41453688,-102.30962590000001
20185,86.6,Terry,2002/02/15,2438901,55.400000000000006,33.38481431,-102.2882364
20187,158.89,Hockley,2002/01/15,2439101,49.110000000000014,33.48564593,-102.21656429999999
20188,156.46,Hockley,2002/01/15,2439302,39.53999999999999,33.47842231,-102.14933990000002
20190,109.24,Hockley,2002/01/10,2439702,66.76,33.40342437,-102.2329553
20193,51.69,Terry,2002/01/15,2439904,98.31,33.37703432,-102.1532297
20194,144.58,Lubbock,2002/02/22,2440201,43.41999999999999,33.48703121,-102.0510031
20195,156.3,Hockley,2002/01/10,2440403,48.69999999999999,33.44981095,-102.1248947
20196,135.25,Lubbock,2002/02/01,2440504,56.75,33.44147611,-102.042947
20197,91.92,Lubbock,2002/02/01,2440603,54.08,33.42092042,-102.0196125
20198,92.64,Terry,2002/01/15,2440701,39.36,33.38481146,-102.11795009999999
20199,107.8,Hockley,2002/01/10,2440702,85.2,33.40981102,-102.1068385
20202,155.63,Yoakum,2002/01/09,2441502,64.37,33.29927031,-102.95910649999999
20203,104.23,Yoakum,2002/01/09,2441602,50.769999999999996,33.30065842,-102.90021490000001
20204,73.25,Yoakum,2002/01/09,2441802,44.75,33.25149248,-102.9207716
20211,172.16,Terry,2002/01/25,2444301,27.840000000000003,33.35842967,-102.52158359999999
20221,157.01,Terry,2002/01/16,2445603,27.99000000000001,33.29231628,-102.39491120000001
20222,135.6,Terry,2002/01/16,2445801,21.400000000000006,33.2687058,-102.4340806
20224,119.25,Terry,2002/01/31,2445902,40.75,33.25953866,-102.40519029999999
20226,121.6,Terry,2002/01/15,2446102,43.400000000000006,33.35426015,-102.3629635
20232,133.73,Terry,2002/01/25,2446801,43.27000000000001,33.26481526,-102.33129699999999
20233,145.82,Terry,2002/01/15,2446802,22.180000000000007,33.28342607,-102.31462890000002
20235,69.67,Terry,2002/01/15,2447201,18.33,33.35231305,-102.2054548
20236,88.82,Terry,2002/01/25,2447202,60.18000000000001,33.33397957,-102.18712070000001
20239,70.48,Terry,2002/01/11,2447501,61.519999999999996,33.31147958,-102.1765648
20244,100.36,Lynn,2002/01/31,2448201,36.64,33.37369955,-102.0601696
20245,94.15,Lynn,2002/01/31,2448204,57.849999999999994,33.34147795,-102.07461459999999
20248,81.12,Terry,2002/01/11,2448401,58.879999999999995,33.32425631,-102.1026717
20249,91.8,Lynn,2002/01/31,2448602,28.200000000000003,33.32647762,-102.0351679
20250,26.1,Terry,2002/01/11,2448702,78.9,33.26092353,-102.0898931
20252,111.18,Lynn,2002/02/01,2448901,44.81999999999999,33.25536729,-102.00961009999999
20255,78.05,Yoakum,2002/01/09,2449203,82.95,33.21121508,-102.952995
20261,106.69,Yoakum,2002/01/06,2450203,41.31,33.21593569,-102.8271559
20262,147.93,Yoakum,2002/01/09,2450204,42.06999999999999,33.24676878,-102.8166002
20263,45.82,Yoakum,2002/01/09,2450501,34.18,33.17287998,-102.8013207
20271,51.15,Terry,2002/01/14,2452401,71.85,33.18315336,-102.593255
20272,86.27,Yoakum,2002/01/28,2452701,43.730000000000004,33.15482048,-102.609922
20275,163.82,Terry,2002/01/14,2453201,60.18000000000001,33.21481682,-102.4296358
20276,103.61,Terry,2002/01/14,2453401,39.39,33.18592845,-102.4668597
20277,170.94,Terry,2002/01/14,2453501,52.06,33.18037238,-102.4299131
20281,137.0,Terry,2002/01/14,2453901,13.0,33.13842772,-102.4138005
20282,147.15,Terry,2002/01/14,2453902,14.849999999999994,33.13842731,-102.3812987
20283,100.53,Terry,2002/01/14,2454101,28.47,33.22842682,-102.35657629999999
20287,112.67,Terry,2002/01/14,2454305,39.33,33.21037031,-102.2890722
20291,128.42,Terry,2002/01/14,2454701,24.580000000000013,33.14648259,-102.3612978
20292,114.07,Terry,2002/01/14,2454801,51.93000000000001,33.15564856,-102.30962840000001
20293,117.5,Terry,2002/01/11,2454901,42.5,33.12675949,-102.2879603
20297,54.53,Terry,2002/01/11,2455201,49.47,33.24953583,-102.2065675
20299,92.77,Terry,2002/01/11,2455401,17.230000000000004,33.18481417,-102.2254571
20303,30.91,Terry,2002/01/11,2455926,32.09,33.16009176,-102.1362847
20305,11.1,Terry,2002/01/11,2456403,43.9,33.19675779,-102.0987824
20306,27.89,Lynn,2002/01/31,2456501,56.11,33.17453568,-102.0601688
20307,19.08,Terry,2002/03/27,2456705,16.92,33.15981382,-102.0926708
20309,119.38,Yoakum,2002/01/09,2457101,66.62,33.12010405,-102.990774
20310,101.14,Yoakum,2002/01/09,2457301,44.86,33.11204765,-102.8927134
20312,59.36,Yoakum,2002/01/09,2457501,52.64,33.08288124,-102.9302151
20314,68.09,Yoakum,2002/01/09,2457601,63.91,33.04843646,-102.8793787
20318,95.46,Yoakum,2002/01/09,2458101,52.540000000000006,33.10704745,-102.86798979999999
20327,54.71,Yoakum,2002/01/09,2459201,77.28999999999999,33.11010053,-102.6935365
20337,43.74,Yoakum,2002/01/09,2460701,126.25999999999999,33.03065413,-102.61408670000002
20345,104.03,Terry,2002/01/10,2461901,47.97,33.018149699999995,-102.3846307
20353,96.84,Terry,2002/01/07,2462701,53.16,33.02870491,-102.3501847
20355,119.95,Terry,2002/01/07,2462902,10.049999999999997,33.02481543,-102.28823709999999
20357,36.65,Terry,2002/01/03,2463201,38.35,33.12259227,-102.1887878
20358,40.2,Terry,2002/01/03,2463202,53.8,33.08370371,-102.1885098
20360,69.25,Terry,2002/01/03,2463301,35.75,33.08370373,-102.1496185
20361,22.05,Terry,2002/01/03,2463321,35.95,33.12398106,-102.1351734
20367,8.35,Terry,2002/01/03,2464101,22.65,33.12370322,-102.1010046
20371,20.15,Terry,2002/01/31,2464703,34.85,33.01648247,-102.09044809999999
20375,82.43,Bailey,2002/02/08,2508302,17.569999999999993,33.97508671,-103.0279988
20376,124.19,Bailey,2001/09/22,2508603,72.81,33.95758757,-103.0010534
20380,151.22,Cochran,2002/01/04,2524601,58.78,33.70732032,-103.022997
20383,60.0,Yoakum,2001/09/25,2540804,137.0,33.38371504,-103.0466097
20384,117.22,Yoakum,2002/01/09,2548301,103.78,33.33704827,-103.004664
20385,84.21,Yoakum,2002/01/09,2548601,95.79,33.31482643,-103.00938640000001
20386,60.69,Yoakum,2002/01/09,2548801,45.31,33.25316154,-103.0432765
20387,113.41,Yoakum,2002/01/28,2556201,22.590000000000003,33.219550899999994,-103.0571655
20389,128.85,Yoakum,2002/01/09,2556802,31.150000000000006,33.13816166,-103.04772009999999
20391,132.42,Yoakum,2002/01/09,2564301,40.58000000000001,33.10399427,-103.0313306
20396,134.92,Yoakum,2002/01/09,2608202,35.08000000000001,32.96371776,-103.06466230000001
20397,140.3,Gaines,2002/01/08,2608506,19.69999999999999,32.95538378,-103.0538286
20399,159.0,Gaines,2002/01/08,2616202,41.0,32.84649452,-103.06132480000001
20400,174.0,Gaines,2002/01/23,2616305,66.0,32.85371425,-103.01882490000001
20404,103.0,Gaines,2002/01/23,2616907,87.0,32.75926888,-103.0182663
20407,127.3,Gaines,2002/01/23,2624802,22.700000000000003,32.65788573,-103.0443701
20412,112.48,Yoakum,2002/01/09,2701202,144.51999999999998,32.99649223,-102.941326
20416,151.0,Gaines,2002/01/08,2701526,29.0,32.9264918,-102.95438
20418,131.7,Gaines,2002/01/30,2701701,56.30000000000001,32.91176932,-102.996882
20419,154.7,Gaines,2002/02/05,2701906,132.3,32.90760296,-102.91159909999999
20420,68.22,Yoakum,2002/01/09,2702101,68.78,32.99260304,-102.8385422
20422,119.4,Gaines,2002/01/24,2702507,45.599999999999994,32.92454778,-102.79548179999999
20424,122.4,Gaines,2002/01/24,2702811,57.599999999999994,32.90065904,-102.79492540000001
20428,123.3,Gaines,2002/01/24,2703501,22.700000000000003,32.94815666,-102.67075390000001
20429,115.5,Gaines,2002/01/24,2703701,24.5,32.88260341,-102.7304767
20433,164.3,Gaines,2002/01/24,2703901,36.69999999999999,32.88204604,-102.6490838
20436,155.85,Terry,2002/01/10,2704301,44.150000000000006,32.97342976,-102.5188027
20438,113.0,Gaines,2002/01/25,2704506,70.0,32.94148734,-102.56602609999999
20443,100.8,Terry,2002/01/10,2705201,54.2,32.99287245,-102.42296540000001
20445,121.3,Gaines,2002/01/25,2705401,15.700000000000003,32.91870796,-102.4643537
20447,116.7,Gaines,2002/01/25,2705601,63.3,32.94342859,-102.3818507
20457,106.7,Gaines,2002/01/25,2706901,53.3,32.91481663,-102.2782339
20460,106.47,Terry,2002/01/03,2707202,33.53,32.99370444,-102.1973985
20462,55.8,Gaines,2002/01/29,2707401,54.2,32.94787163,-102.2137872
20464,84.55,Dawson,2002/01/02,2707501,70.45,32.94537183,-102.1876746
20465,68.91,Dawson,2002/01/02,2707503,88.09,32.92953874,-102.1832296
20468,68.0,Dawson,2002/01/02,2707801,82.0,32.91231668,-102.1948964
20469,59.0,Dawson,2002/01/02,2707901,89.0,32.91592801,-102.1562834
20472,65.69,Lynn,2002/03/21,2708301,19.310000000000002,32.96342807,-102.0329444
20475,59.9,Dawson,2002/01/02,2708503,40.1,32.94231714,-102.0607234
20476,76.83,Dawson,2002/01/02,2708505,33.17,32.91731746,-102.07322370000001
20477,37.58,Dawson,2002/01/02,2708602,22.42,32.93676198,-102.0137765
20478,56.0,Dawson,2002/01/02,2708606,54.0,32.95703928,-102.03461109999999
20480,108.0,Dawson,2002/01/02,2708801,42.0,32.88176259,-102.05850040000001
20487,124.9,Gaines,2002/01/23,2709601,31.099999999999994,32.831214,-102.8943734
20490,167.7,Gaines,2002/01/23,2709813,84.30000000000001,32.78065749,-102.9552087
20491,127.6,Gaines,2002/01/23,2709902,29.400000000000006,32.75815817,-102.9027048
20494,89.0,Gaines,2002/02/05,2710308,108.0,32.85010399,-102.7718667
20495,105.3,Gaines,2002/01/23,2710407,79.7,32.81315901,-102.842703
20498,131.1,Gaines,2002/01/24,2710801,18.900000000000006,32.78010414,-102.7999215
20499,104.0,Gaines,2002/01/24,2711109,42.0,32.86038135,-102.7263091
20501,82.1,Gaines,2002/01/24,2711413,47.900000000000006,32.80982641,-102.7296408
20503,103.4,Gaines,2002/01/24,2711602,49.599999999999994,32.80760264,-102.6393584
20504,85.0,Gaines,2002/01/24,2711701,122.0,32.78315973,-102.7099166
20505,115.8,Gaines,2002/02/05,2711707,44.2,32.75843835,-102.7476954
20509,115.4,Gaines,2002/01/24,2712201,34.599999999999994,32.84621132,-102.5501886
20515,94.8,Gaines,2002/01/24,2712714,117.2,32.76676947,-102.6035218
20516,75.3,Gaines,2002/01/24,2712908,135.7,32.77315723,-102.5376854
20517,62.5,Gaines,2002/01/25,2713113,97.5,32.84204342,-102.4807407
20518,78.5,Gaines,2002/01/25,2713314,81.5,32.85370873,-102.41740490000001
20520,69.9,Gaines,2002/01/25,2713711,119.1,32.78621121,-102.46796040000001
20530,93.0,Dawson,2002/01/03,2715201,57.0,32.85703987,-102.1687828
20532,57.92,Dawson,2002/01/03,2715302,117.08,32.83370716,-102.13433640000001
20536,98.08,Dawson,2002/01/03,2716202,141.92000000000002,32.85148514,-102.0787787
20538,97.67,Dawson,2002/01/03,2716205,84.33,32.84315223,-102.0440548
20539,106.5,Dawson,2002/01/03,2716301,84.5,32.83898576,-102.0293319
20541,83.0,Dawson,2002/01/03,2716501,121.0,32.8209302,-102.06488879999999
20544,99.41,Dawson,2002/01/03,2716607,95.59,32.80176419,-102.0273871
20548,61.33,Dawson,2002/01/03,2716801,131.67000000000002,32.78676423,-102.04961
20553,122.3,Gaines,2002/01/28,2717604,92.7,32.70038243,-102.8765883
20555,156.9,Gaines,2002/01/28,2717901,38.099999999999994,32.66371674,-102.9110321
20559,90.3,Gaines,2002/01/28,2718514,24.700000000000003,32.6712172,-102.8076935
20561,104.7,Gaines,2002/01/28,2718611,95.3,32.70038347,-102.7782493
20564,118.4,Gaines,2002/01/28,2719101,40.599999999999994,32.72704988,-102.7449157
20568,44.5,Gaines,2002/01/28,2719601,115.5,32.69427021,-102.6382415
20569,67.8,Gaines,2002/02/05,2719604,84.2,32.68204837,-102.6543527
20571,89.6,Gaines,2002/01/28,2719804,56.400000000000006,32.62954961,-102.6890733
20573,42.7,Gaines,2002/01/09,2720305,137.3,32.71065696,-102.53129270000001
20578,74.0,Gaines,2002/01/22,2721101,36.0,32.74399005,-102.48157040000001
20590,17.5,Gaines,2002/01/11,2723402,49.5,32.70093069,-102.2415582
20593,23.17,Dawson,2002/01/04,2723505,86.83,32.70343133,-102.1829452
20594,18.08,Dawson,2002/01/04,2723506,91.92,32.6814876,-102.1704436
20595,23.0,Dawson,2002/01/04,2723601,91.0,32.68370991,-102.1587766
20596,23.92,Dawson,2002/01/04,2723603,88.08,32.68509898,-102.1415539
20598,27.17,Dawson,2002/01/04,2724101,72.83,32.70982099,-102.10266490000001
20599,34.08,Dawson,2002/01/04,2724202,82.92,32.73120962,-102.0707205
20603,32.42,Dawson,2002/01/04,2724902,117.58,32.66315647,-102.0409936
20604,47.92,Dawson,2002/01/04,2724904,112.08,32.64621258,-102.03821490000001
20605,65.2,Gaines,2002/01/22,2725102,19.799999999999997,32.59844151,-102.99797629999999
20610,156.8,Gaines,2002/01/22,2725603,78.19999999999999,32.57983087,-102.8960253
20613,177.0,Gaines,2002/01/22,2726403,33.0,32.56427554,-102.842966
20614,175.6,Gaines,2002/01/22,2726517,49.400000000000006,32.55399773,-102.7971297
20618,126.1,Gaines,2002/01/22,2727517,98.9,32.56843906,-102.6918473
20624,56.7,Gaines,2002/01/22,2728301,43.3,32.58732159,-102.53684009999999
20626,47.0,Gaines,2002/01/22,2728603,53.0,32.54482095,-102.5390595
20630,58.8,Gaines,2002/01/21,2729501,131.2,32.56704265,-102.4346125
20633,28.2,Gaines,2002/01/21,2730101,66.8,32.61398789,-102.34239029999999
20638,16.42,Dawson,2002/01/04,2731202,93.58,32.60621145,-102.1926627
20640,16.75,Dawson,2002/01/04,2731602,68.25,32.55537988,-102.1646035
20646,62.34,Dawson,2002/01/07,2732601,64.66,32.56038218,-102.020432
20647,15.9,Martin,2002/02/27,2732701,52.1,32.522048600000005,-102.0998772
20649,26.5,Martin,2002/02/27,2732801,83.5,32.51232741,-102.059042
20650,35.66,Dawson,2002/01/07,2732802,59.34,32.53927115,-102.0534876
20651,26.15,Andrews,2001/12/18,2735201,62.85,32.4717735,-102.70378659999999
20652,56.25,Andrews,2001/12/18,2735302,53.75,32.46204815,-102.6351712
20654,103.35,Andrews,2001/12/18,2736201,96.65,32.47787727,-102.5535007
20655,45.75,Andrews,2002/01/08,2737501,9.25,32.45315523,-102.43016159999999
20656,106.75,Andrews,2002/01/08,2737801,16.25,32.4023241,-102.4334929
20657,56.7,Martin,2002/02/27,2739201,83.3,32.49677012,-102.1773787
20658,127.6,Martin,2002/03/14,2739606,52.400000000000006,32.42094046,-102.1448742
20659,141.6,Martin,2002/03/14,2739607,18.400000000000006,32.42732906,-102.1465412
20660,113.4,Martin,2002/03/14,2739608,21.599999999999994,32.41705176,-102.1432073
20661,129.4,Martin,2002/03/14,2739609,42.599999999999994,32.42316259,-102.14515209999999
20662,129.6,Martin,2002/03/14,2739613,52.400000000000006,32.43677307,-102.14931949999999
20663,124.2,Martin,2002/03/14,2739614,77.8,32.43427319,-102.14848609999999
20664,132.6,Martin,2002/02/27,2739903,49.400000000000006,32.38649735,-102.1482062
20665,150.2,Martin,2002/02/27,2740601,99.80000000000001,32.44649696,-102.03598259999998
20666,78.5,Martin,2002/02/27,2740801,42.5,32.41288638,-102.07987159999999
20668,86.25,Andrews,2002/01/08,2743701,48.75,32.2723286,-102.73433299999999
20669,72.55,Andrews,2002/01/08,2743801,13.450000000000003,32.28343966,-102.6793311
20671,70.23,Andrews,2001/12/18,2744215,49.769999999999996,32.35565948,-102.5715517
20672,51.25,Andrews,2002/01/08,2744501,68.75,32.30482746,-102.5515485
20673,51.9,Andrews,2002/01/08,2745201,20.1,32.36065951,-102.4237687
20677,160.5,Martin,2002/01/19,2748102,42.5,32.3456667,-102.0862577
20678,26.8,Martin,2002/01/19,2748402,33.2,32.30789017,-102.1018122
20679,105.9,Martin,2002/01/19,2748501,57.099999999999994,32.32122362,-102.06236690000001
20680,131.0,Martin,2002/02/27,2748602,59.0,32.32650163,-102.03569949999999
20681,91.0,Martin,2002/01/19,2748904,79.0,32.27789244,-102.03291949999999
20683,89.85,Andrews,2002/01/08,2750802,40.150000000000006,32.15594484,-102.811553
20684,96.55,Andrews,2002/01/08,2751401,32.45,32.18733048,-102.7471071
20685,72.5,Andrews,2002/01/08,2751501,18.5,32.19094194,-102.6840493
20686,74.35,Andrews,2002/01/08,2751701,44.650000000000006,32.15066514,-102.7398829
20690,47.05,Andrews,2001/12/19,2753805,92.95,32.12678042,-102.4440391
20691,63.6,Andrews,2001/12/19,2753903,44.4,32.15844638,-102.4073723
20693,20.75,Andrews,2001/12/20,2754502,26.25,32.20039074,-102.31876
20696,75.4,Martin,2002/01/19,2756202,64.6,32.22650515,-102.04958509999999
20697,84.6,Martin,2002/01/19,2756301,43.400000000000006,32.23344963,-102.03208459999999
20699,20.58,Midland,2002/01/17,2763901,69.42,32.01067792,-102.1406945
20701,22.2,Midland,2002/01/17,2764802,45.8,32.0176228,-102.07458170000001
20702,48.43,Midland,2002/01/17,2764901,20.57,32.03151197,-102.00430209999999
20703,15.7,Lynn,2002/01/31,2801201,49.3,32.97926228,-101.9348831
20706,30.75,Dawson,2002/01/07,2801801,49.25,32.90065276,-101.9298818
20707,11.01,Lynn,2002/01/31,2802102,78.99,32.9639859,-101.86071159999999
20710,26.83,Dawson,2002/01/07,2802501,41.17,32.94343158,-101.8087634
20711,25.55,Dawson,2002/01/07,2802602,114.45,32.93982132,-101.7590378
20712,30.67,Dawson,2002/01/07,2802801,70.33,32.88676579,-101.8315413
20713,18.0,Dawson,2002/01/07,2802901,42.0,32.90454426,-101.7657039
20716,20.85,Borden,2002/01/10,2803601,36.15,32.92926703,-101.6387547
20721,18.0,Dawson,2002/01/08,2809301,34.0,32.84815438,-101.89543409999999
20723,32.08,Dawson,2002/01/08,2809303,32.92,32.87287638,-101.8793222
20725,110.0,Dawson,2002/01/08,2809415,75.0,32.79676455,-101.9993303
20726,119.17,Dawson,2002/01/08,2809418,77.83,32.79759825,-101.9790509
20729,115.75,Dawson,2002/01/08,2809421,96.25,32.81287578,-101.9773843
20730,121.42,Dawson,2002/01/08,2809422,98.58,32.80232007,-101.9957189
20731,126.83,Dawson,2002/01/08,2809504,91.17,32.79593231,-101.94265920000001
20732,125.75,Dawson,2002/01/08,2809505,126.25,32.80620963,-101.9565493
20733,129.5,Dawson,2002/01/08,2809602,80.5,32.80343267,-101.9157127
20734,125.33,Dawson,2002/01/08,2809605,42.67,32.79371075,-101.9101566
20735,64.92,Dawson,2002/01/08,2809710,135.07999999999998,32.76537671,-101.9740503
20737,98.17,Dawson,2002/01/08,2809715,101.83,32.78676485,-101.99266300000001
20738,75.67,Dawson,2002/01/09,2809716,126.33,32.77565406,-101.98655140000001
20739,72.75,Dawson,2002/01/09,2809717,128.25,32.75204372,-101.9690497
20740,77.33,Dawson,2002/01/09,2809804,112.67,32.75704384,-101.9584933
20743,127.92,Dawson,2002/01/09,2809809,40.08,32.78232183,-101.9234908
20744,112.5,Dawson,2002/01/09,2809901,8.5,32.76343377,-101.8998775
20745,102.83,Dawson,2002/01/09,2809903,44.17,32.76398916,-101.9079337
20746,109.17,Dawson,2002/01/09,2809904,60.83,32.78065561,-101.90210019999999
20748,58.83,Dawson,2002/01/09,2810402,116.17,32.8220446,-101.85181920000001
20749,35.09,Dawson,2002/01/09,2810403,104.91,32.81037848,-101.8357066
20752,146.0,Dawson,2002/01/09,2810704,54.0,32.77260081,-101.8718198
20754,42.42,Dawson,2002/01/09,2817115,107.58,32.7317664,-101.97710500000001
20755,50.0,Dawson,2002/01/10,2817116,115.0,32.70898908,-101.9904383
20756,60.42,Dawson,2002/01/10,2817118,127.58,32.7453767,-101.9957183
20757,60.0,Dawson,2002/01/10,2817119,82.0,32.72537755,-101.98488309999999
20759,46.33,Dawson,2002/01/10,2817208,126.67,32.72926735,-101.9332125
20762,56.0,Dawson,2002/01/10,2817306,132.0,32.71787921,-101.9134882
20763,109.92,Dawson,2002/01/10,2817307,40.08,32.74898941,-101.9107115
20764,82.33,Dawson,2002/01/10,2817308,64.67,32.73204571,-101.8995988
20766,33.17,Dawson,2002/01/10,2817404,123.83,32.68954555,-101.9751583
20767,48.91,Dawson,2002/01/10,2817501,151.09,32.70287946,-101.92432170000001
20770,20.08,Dawson,2002/01/10,2817703,124.92,32.64454692,-101.97793409999998
20771,32.17,Dawson,2002/01/10,2817705,120.83,32.63343647,-101.9612657
20773,36.92,Dawson,2002/01/11,2817807,128.07999999999998,32.64121477,-101.9209855
20775,121.58,Dawson,2002/01/11,2818103,38.42,32.743990600000004,-101.85904040000001
20777,128.33,Dawson,2002/01/11,2818201,61.66999999999999,32.71371501,-101.7948676
20778,118.58,Dawson,2002/01/11,2818202,91.42,32.72565865,-101.8173697
20779,145.67,Dawson,2002/01/11,2818204,51.33000000000001,32.74593605,-101.80653609999999
20781,154.42,Dawson,2002/01/11,2818303,45.58000000000001,32.74482525,-101.7923682
20782,159.83,Dawson,2002/01/11,2818304,56.16999999999999,32.7164935,-101.7548645
20783,69.69,Dawson,2002/01/11,2818501,90.31,32.70677007,-101.83042569999999
20786,127.5,Dawson,2002/01/11,2818608,104.5,32.68927181,-101.7676426
20788,46.5,Dawson,2002/01/11,2818801,35.5,32.63260616,-101.8018102
20789,71.5,Dawson,2002/01/11,2818803,35.5,32.66121588,-101.8301464
20790,100.25,Dawson,2002/01/14,2818903,72.75,32.65482826,-101.7737533
20791,151.0,Dawson,2002/01/14,2819101,19.0,32.7401041,-101.73903100000001
20792,156.09,Dawson,2002/01/14,2819105,40.91,32.71566032,-101.7451417
20794,121.98,Dawson,2002/01/14,2819703,58.019999999999996,32.66455073,-101.7387515
20799,165.5,Dawson,2002/01/14,2825406,105.5,32.55843878,-101.9645957
20801,80.75,Dawson,2002/01/14,2825506,172.25,32.54732853,-101.9357046
20802,41.08,Dawson,2002/01/14,2825602,146.92000000000002,32.56232864,-101.90320329999999
20803,62.0,Dawson,2002/01/14,2825604,129.0,32.57510641,-101.8818136
20806,26.58,Dawson,2002/01/14,2825903,123.42,32.52871869,-101.8959793
20808,74.2,Dawson,2002/01/15,2826206,95.8,32.5909402,-101.8301442
20809,85.0,Dawson,2002/01/15,2826302,102.0,32.60538554,-101.7581955
20811,90.75,Dawson,2002/01/15,2826305,70.25,32.58705276,-101.7573617
20814,34.91,Dawson,2002/01/15,2826802,120.09,32.53899734,-101.82847579999999
20816,124.77,Dawson,2002/01/15,2827201,25.230000000000004,32.61427469,-101.7012492
20820,92.0,Martin,2002/02/05,2827704,108.0,32.51538855,-101.7151363
20821,116.75,Dawson,2002/01/15,2827801,103.25,32.53149938,-101.6898581
20822,46.2,Martin,2002/02/09,2833702,53.8,32.3965001,-101.95986620000001
20824,25.9,Martin,2002/02/05,2834201,34.1,32.47094427,-101.8070837
20826,36.7,Martin,2002/02/05,2834701,11.299999999999997,32.38733537,-101.84430520000001
20827,88.4,Martin,2002/02/05,2835201,28.599999999999994,32.48650065,-101.6973574
20829,12.5,Martin,2002/02/05,2835503,17.5,32.4345578,-101.6979118
20830,7.5,Howard,2002/02/06,2835508,42.5,32.42122493,-101.68985579999999
20831,24.0,Howard,2002/02/06,2835602,26.0,32.4342805,-101.6306877
20832,15.8,Martin,2002/02/05,2835801,24.2,32.38789251,-101.7068
20833,25.2,Howard,2002/02/06,2835911,44.8,32.40289247,-101.6440207
20834,113.2,Howard,2002/02/06,2836601,22.799999999999997,32.42317035,-101.54012929999999
20835,129.6,Howard,2001/12/13,2837101,30.400000000000006,32.49177974,-101.48957370000001
20836,100.9,Howard,2002/03/28,2837401,36.099999999999994,32.42317066,-101.4870724
20837,121.0,Howard,2002/03/28,2837503,44.0,32.44817001,-101.4529054
20838,96.0,Howard,2001/12/13,2837701,51.0,32.40344903,-101.4829052
20839,44.0,Martin,2002/02/09,2841501,120.0,32.3253919,-101.9370847
20840,30.0,Martin,2002/02/28,2841505,90.0,32.30483696,-101.94930649999999
20841,26.8,Martin,2002/01/20,2842402,13.2,32.30900451,-101.85930340000002
20842,29.5,Martin,2002/01/20,2842501,10.5,32.29761645,-101.8204128
20844,55.6,Martin,2002/03/16,2842704,24.4,32.27039477,-101.85513540000001
20845,63.3,Martin,2002/01/20,2842705,58.7,32.28928301,-101.8556915
20848,28.8,Howard,2001/12/12,2846401,46.2,32.33234051,-101.3534568
20849,34.97,Howard,2001/12/12,2846501,41.03,32.31178573,-101.3209558
20850,46.0,Howard,2001/12/12,2846705,19.0,32.27761991,-101.371234
20852,101.7,Martin,2002/01/19,2849402,88.3,32.17650786,-101.9618035
20853,53.4,Martin,2002/01/19,2849602,90.6,32.16817564,-101.8834676
20854,49.5,Martin,2002/01/19,2849801,52.5,32.14317572,-101.95069140000001
20855,24.4,Martin,2002/01/20,2850301,14.600000000000001,32.23261916,-101.76596500000001
20857,48.0,Martin,2002/02/28,2850704,87.0,32.15039898,-101.8348548
20858,100.0,Martin,2002/02/28,2850814,84.0,32.13928857,-101.80568709999999
20859,112.0,Martin,2002/02/28,2850815,100.0,32.13817745,-101.8098538
20860,138.5,Martin,2002/02/09,2850901,41.5,32.13234476,-101.7695748
20862,80.0,Martin,2002/02/09,2851701,56.0,32.12790075,-101.7409628
20863,27.4,Howard,2002/03/28,2851902,32.6,32.13012354,-101.6481827
20864,24.0,Howard,2002/03/28,2852913,6.0,32.15734561,-101.5279023
20867,64.0,Martin,2002/02/09,2857301,90.0,32.10595544,-101.88541109999998
20868,41.48,Midland,2002/01/17,2857801,33.52,32.03762352,-101.95263409999998
20870,75.0,Martin,2002/02/09,2858102,90.0,32.10706683,-101.85818809999999
20871,48.0,Martin,2002/02/09,2858103,72.0,32.09456708,-101.8715216
20872,53.0,Martin,2002/02/28,2858106,95.0,32.1056778,-101.8742997
20873,106.13,Martin,2001/09/26,2858204,58.870000000000005,32.12484452,-101.81346490000001
20874,146.3,Glasscock,2002/01/07,2858301,58.69999999999999,32.08651321,-101.75124029999999
20875,164.0,Martin,2002/02/09,2858304,41.0,32.09317956,-101.7584628
20876,13.98,Midland,2002/01/17,2858601,19.02,32.05540281,-101.7801295
20878,42.5,Howard,2002/03/28,2859301,65.5,32.08845844,-101.6359597
